Media ID;AOI ID;User ID;User Gender;Time to 1st View (sec);Time Viewed (sec);Time Viewed (%);Fixations (#);Revisits (#);Group
4;96;11;Male;4.313;224.0;187.0;3;2;Control
4;96;12;Male;6.961;0.0;0.0;0;0;Control
4;96;14;Male;6.961;0.0;0.0;0;0;Control
4;96;15;Female;6.961;0.0;0.0;0;0;Control
4;96;16;Male;6.961;0.0;0.0;0;0;Control
4;96;17;Male;4.0;128.0;107.0;2;1;Control
4;96;18;Female;4.875;336.0;0.28;2;2;Control
4;96;21;Female;6.961;0.0;0.0;0;0;Control
4;96;22;Female;5.5;336.0;0.28;1;0;Control
4;97;4;Female;1.446;1.184;987.0;8;10;Control
4;97;5;Male;952.0;1.344;1.12;8;5;Control
4;97;7;Male;3.763;1.04;867.0;6;5;Control
4;97;8;Female;1.688;272.0;227.0;4;3;Control
4;97;9;Female;1.438;736.0;613.0;3;2;Control
4;97;10;Male;0.0;16.0;13.0;1;0;Control
4;97;11;Male;4.813;64.0;53.0;2;2;Control
4;97;12;Male;2.563;1.072;893.0;8;6;Control
4;97;14;Male;1.875;64.0;53.0;1;0;Control
4;97;15;Female;0.75;224.0;187.0;2;1;Control
4;97;16;Male;1.125;1.376;1.147;10;10;Control
4;97;17;Male;2.0;32.0;27.0;1;0;Control
4;97;18;Female;875.0;0.24;0.2;3;2;Control
4;97;21;Female;0.5;96.0;0.08;2;1;Control
4;97;22;Female;2.375;1.728;1.44;5;4;Control
4;98;4;Female;2.3;96.0;0.08;2;1;Control
4;98;5;Male;887.0;2.032;1.693;13;9;Control
4;98;7;Male;937.0;0.88;733.0;6;3;Control
4;98;8;Female;1.75;1.28;1.067;7;5;Control
4;98;9;Female;1.063;48.0;0.04;2;1;Control
4;98;10;Male;6.961;0.0;0.0;0;0;Control
4;98;11;Male;625.0;336.0;0.28;4;3;Control
4;98;12;Male;563.0;608.0;507.0;4;3;Control
4;98;14;Male;875.0;208.0;173.0;2;3;Control
4;98;15;Female;0.75;16.0;13.0;1;0;Control
4;98;16;Male;1.875;1.712;1.427;6;4;Control
4;98;17;Male;0.0;528.0;0.44;5;3;Control
4;98;18;Female;875.0;288.0;0.24;3;2;Control
4;98;21;Female;0.5;352.0;293.0;4;3;Control
4;98;22;Female;1.5;0.24;0.2;2;1;Control
4;99;4;Female;11.434;4.992;4.16;10;2;Control
4;99;5;Male;26.252;6.928;5.773;19;6;Control
4;99;7;Male;0.23;432.0;0.36;3;3;Control
4;99;8;Female;14.125;2.224;1.853;5;1;Control
4;99;9;Female;5.625;448.0;373.0;3;2;Control
4;99;10;Male;6.961;0.0;0.0;0;0;Control
4;99;11;Male;11.813;1.648;1.373;5;0;Control
4;99;12;Male;5.875;3.472;2.893;12;4;Control
4;99;14;Male;4.625;0.24;0.2;2;2;Control
4;99;15;Female;4.0;144.0;0.12;2;1;Control
4;99;16;Male;20.125;384.0;0.32;5;3;Control
4;99;17;Male;5.5;944.0;787.0;5;2;Control
4;99;18;Female;12.375;512.0;427.0;3;1;Control
4;99;21;Female;4.25;0.4;333.0;1;0;Control
4;99;22;Female;6.961;0.0;0.0;0;0;Control
4;100;4;Female;0.51;7.824;6.52;25;5;Control
4;100;5;Male;476.0;11.2;9.333;36;7;Control
4;100;7;Male;477.0;1.936;1.613;7;3;Control
4;100;8;Female;125.0;5.888;4.907;21;9;Control
4;100;9;Female;188.0;2.672;2.227;13;3;Control
4;100;10;Male;6.961;0.0;0.0;0;0;Control
4;100;11;Male;0.0;5.536;4.613;23;5;Control
4;100;12;Male;0.0;4.592;3.827;21;7;Control
4;100;14;Male;0.0;3.12;2.6;14;4;Control
4;100;15;Female;125.0;1.92;1.6;11;4;Control
4;100;16;Male;1.25;14.704;12.253;53;2;Control
4;100;17;Male;2.125;4.864;4.053;19;4;Control
4;100;18;Female;0.5;1.648;1.373;10;6;Control
4;100;21;Female;1.25;2.08;1.733;8;2;Control
4;100;22;Female;0.0;7.376;6.147;22;5;Control
4;101;4;Female;17.513;192.0;0.16;1;0;Control
4;101;5;Male;25.2;288.0;0.24;2;1;Control
4;101;7;Male;10.761;16.0;13.0;1;0;Control
4;101;8;Female;17.438;128.0;107.0;1;0;Control
4;101;9;Female;5.125;384.0;0.32;1;0;Control
4;101;10;Male;6.961;0.0;0.0;0;0;Control
4;101;11;Male;6.961;0.0;0.0;0;0;Control
4;101;12;Male;17.75;64.0;53.0;1;1;Control
4;101;14;Male;6.961;0.0;0.0;0;0;Control
4;101;15;Female;3.75;224.0;187.0;2;0;Control
4;101;16;Male;6.961;0.0;0.0;0;0;Control
4;101;17;Male;6.961;0.0;0.0;0;0;Control
4;101;18;Female;13.125;16.0;13.0;1;0;Control
4;101;21;Female;6.961;0.0;0.0;0;0;Control
4;101;22;Female;6.961;0.0;0.0;0;0;Control
5;102;4;Female;854.0;3.52;2.933;12;7;Control
5;102;5;Male;115.0;2.032;1.693;10;6;Control
5;102;7;Male;6.961;0.0;0.0;0;0;Control
5;102;8;Female;22.75;176.0;147.0;1;0;Control
5;102;9;Female;875.0;464.0;387.0;7;5;Control
5;102;10;Male;0.25;784.0;653.0;3;1;Control
5;102;11;Male;1.063;608.0;507.0;2;2;Control
5;102;12;Male;0.5;448.0;373.0;3;4;Control
5;102;14;Male;6.961;0.0;0.0;0;0;Control
5;102;15;Female;16.75;656.0;547.0;7;7;Control
5;102;16;Male;2.75;1.12;933.0;9;8;Control
5;102;17;Male;0.0;672.0;0.56;3;1;Control
5;102;18;Female;625.0;3.04;2.533;22;21;Control
5;102;21;Female;6.961;0.0;0.0;0;0;Control
5;102;22;Female;6.961;0.0;0.0;0;0;Control
5;103;4;Female;4.238;32.0;27.0;1;0;Control
5;103;5;Male;838.0;208.0;173.0;2;1;Control
5;103;7;Male;6.961;0.0;0.0;0;0;Control
5;103;8;Female;6.961;0.0;0.0;0;0;Control
5;103;9;Female;16.0;0.16;133.0;1;0;Control
5;103;10;Male;1.625;192.0;0.16;1;0;Control
5;103;11;Male;2.938;592.0;493.0;1;0;Control
5;103;12;Male;6.961;0.0;0.0;0;0;Control
5;103;14;Male;6.961;0.0;0.0;0;0;Control
5;103;15;Female;6.961;0.0;0.0;0;0;Control
5;103;16;Male;6.961;0.0;0.0;0;0;Control
5;103;17;Male;6.75;16.0;13.0;1;0;Control
5;103;18;Female;11.875;624.0;0.52;4;5;Control
5;103;21;Female;6.961;0.0;0.0;0;0;Control
5;103;22;Female;6.961;0.0;0.0;0;0;Control
5;104;4;Female;6.961;0.0;0.0;0;0;Control
5;104;5;Male;51.404;112.0;93.0;1;1;Control
5;104;7;Male;6.961;0.0;0.0;0;0;Control
5;104;8;Female;6.961;0.0;0.0;0;0;Control
5;104;9;Female;813.0;16.0;13.0;1;0;Control
5;104;10;Male;6.961;0.0;0.0;0;0;Control
5;104;11;Male;6.961;0.0;0.0;0;0;Control
5;104;12;Male;6.961;0.0;0.0;0;0;Control
5;104;14;Male;6.961;0.0;0.0;0;0;Control
5;104;15;Female;23.875;32.0;27.0;1;0;Control
5;104;16;Male;6.961;0.0;0.0;0;0;Control
5;104;17;Male;6.961;0.0;0.0;0;0;Control
5;104;18;Female;0.75;432.0;0.36;4;3;Control
5;104;21;Female;6.961;0.0;0.0;0;0;Control
5;104;22;Female;6.961;0.0;0.0;0;0;Control
5;105;4;Female;6.961;0.0;0.0;0;0;Control
5;105;5;Male;3.499;64.0;53.0;2;1;Control
5;105;7;Male;6.961;0.0;0.0;0;0;Control
5;105;8;Female;6.961;0.0;0.0;0;0;Control
5;105;9;Female;0.75;48.0;0.04;1;0;Control
5;105;10;Male;6.961;0.0;0.0;0;0;Control
5;105;11;Male;6.961;0.0;0.0;0;0;Control
5;105;12;Male;6.961;0.0;0.0;0;0;Control
5;105;14;Male;6.961;0.0;0.0;0;0;Control
5;105;15;Female;23.875;16.0;13.0;1;0;Control
5;105;16;Male;6.961;0.0;0.0;0;0;Control
5;105;17;Male;6.961;0.0;0.0;0;0;Control
5;105;18;Female;0.75;64.0;53.0;1;0;Control
5;105;21;Female;6.961;0.0;0.0;0;0;Control
5;105;22;Female;6.961;0.0;0.0;0;0;Control
5;106;4;Female;22.54;928.0;773.0;4;3;Control
5;106;5;Male;3.86;144.0;0.12;2;1;Control
5;106;7;Male;6.961;0.0;0.0;0;0;Control
5;106;8;Female;0.0;192.0;0.16;2;0;Control
5;106;9;Female;12.75;64.0;53.0;1;0;Control
5;106;10;Male;6.961;0.0;0.0;0;0;Control
5;106;11;Male;188.0;16.0;13.0;1;0;Control
5;106;12;Male;4.0;16.0;13.0;1;0;Control
5;106;14;Male;6.961;0.0;0.0;0;0;Control
5;106;15;Female;2.5;368.0;307.0;3;2;Control
5;106;16;Male;21.25;192.0;0.16;2;2;Control
5;106;17;Male;6.961;0.0;0.0;0;0;Control
5;106;18;Female;6.25;352.0;293.0;6;5;Control
5;106;21;Female;6.961;0.0;0.0;0;0;Control
5;106;22;Female;6.961;0.0;0.0;0;0;Control
5;107;4;Female;6.961;0.0;0.0;0;0;Control
5;107;5;Male;6.961;0.0;0.0;0;0;Control
5;107;7;Male;6.961;0.0;0.0;0;0;Control
5;107;8;Female;6.961;0.0;0.0;0;0;Control
5;107;9;Female;6.961;0.0;0.0;0;0;Control
5;107;10;Male;6.961;0.0;0.0;0;0;Control
5;107;11;Male;6.961;0.0;0.0;0;0;Control
5;107;12;Male;6.961;0.0;0.0;0;0;Control
5;107;14;Male;6.961;0.0;0.0;0;0;Control
5;107;15;Female;6.961;0.0;0.0;0;0;Control
5;107;16;Male;21.25;48.0;0.04;1;0;Control
5;107;17;Male;6.961;0.0;0.0;0;0;Control
5;107;18;Female;4.75;64.0;53.0;2;1;Control
5;107;21;Female;6.961;0.0;0.0;0;0;Control
5;107;22;Female;6.961;0.0;0.0;0;0;Control
5;108;4;Female;4.238;1.504;1.253;5;1;Control
5;108;5;Male;985.0;1.072;893.0;4;2;Control
5;108;7;Male;5.635;2.544;2.12;7;0;Control
5;108;8;Female;1.188;1.296;1.08;6;3;Control
5;108;9;Female;6.188;368.0;307.0;1;0;Control
5;108;10;Male;1.813;1.6;1.333;4;1;Control
5;108;11;Male;2.563;144.0;0.12;2;0;Control
5;108;12;Male;2.125;0.24;0.2;1;0;Control
5;108;14;Male;1.25;0.32;267.0;1;0;Control
5;108;15;Female;1.375;1.136;947.0;7;5;Control
5;108;16;Male;18.125;2.208;1.84;5;1;Control
5;108;17;Male;6.875;752.0;627.0;1;0;Control
5;108;18;Female;10.875;0.8;667.0;9;8;Control
5;108;21;Female;1.75;0.48;0.4;2;1;Control
5;108;22;Female;12.75;304.0;253.0;1;0;Control
5;109;4;Female;2.333;2.512;2.093;11;4;Control
5;109;5;Male;2.316;7.76;6.467;18;2;Control
5;109;7;Male;9.676;1.104;0.92;4;0;Control
5;109;8;Female;2.375;3.728;3.107;11;1;Control
5;109;9;Female;5.875;352.0;293.0;2;2;Control
5;109;10;Male;3.25;336.0;0.28;2;1;Control
5;109;11;Male;9.75;1.776;1.48;5;0;Control
5;109;12;Male;1.875;2.4;2.0;10;3;Control
5;109;14;Male;6.961;0.0;0.0;0;0;Control
5;109;15;Female;5.875;1.904;1.587;9;5;Control
5;109;16;Male;19.5;368.0;307.0;2;0;Control
5;109;17;Male;5.125;1.168;973.0;3;0;Control
5;109;18;Female;15.5;2.736;2.28;16;7;Control
5;109;21;Female;4.375;976.0;813.0;3;2;Control
5;109;22;Female;0.0;224.0;187.0;1;0;Control
5;110;4;Female;509.0;19.92;16.6;44;5;Control
5;110;5;Male;493.0;19.04;15.867;54;6;Control
5;110;7;Male;0.0;5.92;4.933;21;4;Control
5;110;8;Female;375.0;8.848;7.373;25;3;Control
5;110;9;Female;313.0;5.392;4.493;17;2;Control
5;110;10;Male;0.75;3.28;2.733;9;1;Control
5;110;11;Male;813.0;6.88;5.733;23;4;Control
5;110;12;Male;1.625;1.376;1.147;8;5;Control
5;110;14;Male;0.0;992.0;827.0;3;0;Control
5;110;15;Female;0.25;5.504;4.587;33;26;Control
5;110;16;Male;0.0;14.256;11.88;46;7;Control
5;110;17;Male;625.0;6.208;5.173;19;1;Control
5;110;18;Female;375.0;4.576;3.813;31;11;Control
5;110;21;Female;1.375;2.368;1.973;8;3;Control
5;110;22;Female;0.25;3.648;3.04;15;3;Control
5;111;4;Female;21.176;5.888;4.907;18;5;Control
5;111;5;Male;3.959;11.232;9.36;32;7;Control
5;111;7;Male;11.894;1.312;1.093;8;3;Control
5;111;8;Female;188.0;5.056;4.213;17;4;Control
5;111;9;Female;7.063;4.08;3.4;15;3;Control
5;111;10;Male;0.0;2.064;1.72;10;1;Control
5;111;11;Male;0.0;5.232;4.36;21;4;Control
5;111;12;Male;3.625;1.44;1.2;7;3;Control
5;111;14;Male;6.961;0.0;0.0;0;0;Control
5;111;15;Female;1.0;15.104;12.587;65;24;Control
5;111;16;Male;21.375;2.528;2.107;11;2;Control
5;111;17;Male;7.75;2.176;1.813;7;0;Control
5;111;18;Female;4.75;4.544;3.787;27;11;Control
5;111;21;Female;0.0;2.048;1.707;8;2;Control
5;111;22;Female;2.75;5.792;4.827;18;1;Control
